task_code,task,paper_key,title,year,doi,sources,record_urls,public_available,public_urls,screening
A3,磁控/主动胶囊内镜,doi:10.1038/s41598-025-12527-0,Diagnostic value of magnetic controlled capsule endoscopy in patients with chronic abdominal pain: a retrospective two-center study.,2025,10.1038/s41598-025-12527-0,Europe PMC,https://europepmc.org/article/MED/40890285,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC12402144/,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1055/a-0750-5682,Diagnostic yield of magnetically assisted capsule endoscopy versus gastroscopy in recurrent and refractory iron deficiency anemia,2018,10.1055/a-0750-5682,OpenAlex,https://openalex.org/W2898421542,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1055/s-0035-1569846,Does magnetically assisted capsule endoscopy improve small bowel capsule endoscopy completion rate? A randomised controlled trial,2016,10.1055/s-0035-1569846,Crossref; OpenAlex,https://doi.org/10.1055/s-0035-1569846; https://openalex.org/W2405191813,yes,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/s-0035-1569846.pdf,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1007/s11071-023-08376-z,Dynamic analysis of a soft capsule robot self-propelling in the small intestine via finite element method,2023,10.1007/s11071-023-08376-z,OpenAlex,https://openalex.org/W4362602971,yes,https://link.springer.com/content/pdf/10.1007/s11071-023-08376-z.pdf,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1016/j.jmmm.2024.172567,Dynamic modeling and simulation of a new conceptual design of a magnetic capsule robot by application of endoscopic capsule,2024,10.1016/j.jmmm.2024.172567,OpenAlex,https://openalex.org/W4403277552,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1007/s11044-025-10052-6,Dynamic responses of a vibro-impact capsule robot self-propelling in the large intestine via multibody dynamics.,2025,10.1007/s11044-025-10052-6,Europe PMC; OpenAlex,https://europepmc.org/article/MED/41321486; https://openalex.org/W4407132792,yes,https://link.springer.com/content/pdf/10.1007/s11044-025-10052-6.pdf; https://pmc.ncbi.nlm.nih.gov/articles/PMC12657589/,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1115/1.4068542,Dynamics of a Vibro-Impact Capsule Robot Self-Propelling in the Small Intestine With Multiple Circular Folds,2025,10.1115/1.4068542,OpenAlex,https://openalex.org/W4409978736,yes,https://figshare.com/articles/journal_contribution/Dynamics_of_a_vibro-impact_capsule_robot_self-propelling_in_the_small_intestine_with_multiple_circular_folds/29814227,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1371/journal.pone.0295774,Efficacy and safety of three-dimensional magnetically assisted capsule endoscopy for upper gastrointestinal and small bowel examination.,2024,10.1371/journal.pone.0295774,Europe PMC,https://europepmc.org/article/MED/38713694,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC11075891/,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1109/iembs.2005.1616154,Efficient Linear Algorithm for Magnetic Localization and Orientation in Capsule Endoscopy,2005,10.1109/iembs.2005.1616154,Europe PMC; OpenAlex,https://europepmc.org/article/MED/17281923; https://openalex.org/W2125646959,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1109/iros.2005.1545490,Efficient magnetic localization and orientation technique for capsule endoscopy,2005,10.1109/iros.2005.1545490,OpenAlex,https://openalex.org/W1992176208,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,title:enablingactivelocomotionandadvancedfeaturesincapsuleendoscopy,Enabling active locomotion and advanced features in capsule endoscopy,2014,,OpenAlex,https://openalex.org/W142537180,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1177/15533506251334690,Enabling Robotic Capsule Endoscopy Through Effective in-Body Capsule Localization.,2025,10.1177/15533506251334690,Crossref; Europe PMC,https://doi.org/10.1177/15533506251334690; https://europepmc.org/article/MED/40227091,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.3390/s21072395,Endoluminal Motion Recognition of a Magnetically-Guided Capsule Endoscope Based on Capsule-Tissue Interaction Force.,2021,10.3390/s21072395,Europe PMC; OpenAlex,https://europepmc.org/article/MED/33808443; https://openalex.org/W3147326055,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC8036640/; https://www.mdpi.com/1424-8220/21/7/2395/pdf?version=1617938362,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.3389/frobt.2022.896028,"Endoscopic capsule robot-based diagnosis, navigation and localization in the gastrointestinal tract",2022,10.3389/frobt.2022.896028,Europe PMC; OpenAlex,https://europepmc.org/article/MED/36119725; https://openalex.org/W4294243685,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC9479458/; https://www.frontiersin.org/articles/10.3389/frobt.2022.896028/pdf,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1177/0278364918779132,Enhanced real-time pose estimation for closed-loop robotic manipulation of magnetically actuated capsule endoscopes,2018,10.1177/0278364918779132,Europe PMC; OpenAlex,https://europepmc.org/article/MED/30150847; https://openalex.org/W2810031855,yes,http://hdl.handle.net/11311/1058738; https://pmc.ncbi.nlm.nih.gov/articles/PMC6108552/,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1016/s0016-5107(26)05854-2,EP91 CLINICAL SIGNIFICANCE OF EARLY DOUBLE-BALLOON ENDOSCOPY FOLLOWING A CAPSULE ENDOSCOPY SHOWING ACTIVE SMALL-BOWEL BLEEDING,2026,10.1016/s0016-5107(26)05854-2,Crossref,https://doi.org/10.1016/s0016-5107(26)05854-2,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1016/j.gie.2007.06.058,"Evaluation of capsule endoscopy in active, mild-to-moderate, overt, obscure GI bleeding",2007,10.1016/j.gie.2007.06.058,Crossref; OpenAlex,https://doi.org/10.1016/j.gie.2007.06.058; https://openalex.org/W1973141578,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1109/tase.2022.3197442,Evaluation of Different Control Strategies for Trajectory Following of a Robotic Capsule Endoscope Under Rotating Magnetic Actuation,2022,10.1109/tase.2022.3197442,OpenAlex,https://openalex.org/W4293198117,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1088/0957-0233/21/10/105802,Evaluation of friction enhancement through soft polymer micro-patterns in active capsule endoscopy,2010,10.1088/0957-0233/21/10/105802,OpenAlex,https://openalex.org/W2098895637,yes,https://iopscience.iop.org/article/10.1088/0957-0233/21/10/105802/pdf,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,title:evaluationofsmallbowellumenfrictionforcesforapplicationsininvivoroboticcapsuleendoscopy,Evaluation of Small Bowel Lumen Friction Forces for Applications in In vivo Robotic Capsule Endoscopy,2012,,OpenAlex,https://openalex.org/W10105201,yes,https://scholar.colorado.edu/downloads/b5644r887,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1515/cdbme-2020-3017,Evaluation of the Impact of Static Interference on an Empirical Data Based Static Magnetic Localization Setup for Capsule Endoscopy,2020,10.1515/cdbme-2020-3017,OpenAlex,https://openalex.org/W3106608039,yes,https://www.degruyter.com/document/doi/10.1515/cdbme-2020-3017/pdf,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1055/a-2823-7782,Exploratory evaluation of magnetic capsule endoscopy with detachable-string for detecting esophageal lesions including early squamous cell carcinoma,2026,10.1055/a-2823-7782,Europe PMC; OpenAlex,https://europepmc.org/article/MED/42016520; https://openalex.org/W7135015444,yes,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-2823-7782.pdf; https://pmc.ncbi.nlm.nih.gov/articles/PMC13093118/,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1109/lra.2022.3178473,External and Internal Sensor Fusion Based Localization Strategy for 6-DOF Pose Estimation of a Magnetic Capsule Robot,2022,10.1109/lra.2022.3178473,OpenAlex,https://openalex.org/W4285119356,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.3410/f.1098423.554495,"Faculty Opinions recommendation of Evaluation of capsule endoscopy in active, mild-to-moderate, overt, obscure GI bleeding.",2007,10.3410/f.1098423.554495,Crossref,https://doi.org/10.3410/f.1098423.554495,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.15537/smj.2024.45.12.20240645,Feasibility and safety of a cable transmission magnetically controlled capsule endoscopy system for examination of the human upper digestive tract.,2024,10.15537/smj.2024.45.12.20240645,Europe PMC,https://europepmc.org/article/MED/39658110,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC11629644/,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1002/hcs2.70010,Feasibility and Safety of a Novel Cable-Transmitted Magnetically Controlled Capsule Endoscopy System for Upper Gastrointestinal Examination.,2025,10.1002/hcs2.70010,Europe PMC,https://europepmc.org/article/MED/40241979,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC11997460/,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.4161/jig.23751,Feasibility and safety of magnetic-controlled capsule endoscopy system in examination of human stomach: A pilot study in healthy volunteers,2012,10.4161/jig.23751,Europe PMC; OpenAlex,https://europepmc.org/article/MED/23687601; https://openalex.org/W2097286877,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC3655386/,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1155/2022/4313647,Feasibility of Novel Magnetically Controlled Cable Capsule Endoscopy System In Vitro Experiments for Gastric Examination.,2022,10.1155/2022/4313647,Europe PMC,https://europepmc.org/article/MED/36304789,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC9596269/,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1016/j.ijmecsci.2021.106621,Finite element analysis of a self-propelled capsule robot moving in the small intestine,2021,10.1016/j.ijmecsci.2021.106621,Crossref; OpenAlex,https://doi.org/10.1016/j.ijmecsci.2021.106621; https://openalex.org/W3175402441,yes,https://www.sciencedirect.com/science/article/pii/S0020740321003556/pdf,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.3748/wjg.v28.i20.2227,First prospective European study for the feasibility and safety of magnetically controlled capsule endoscopy in gastric mucosal abnormalities.,2022,10.3748/wjg.v28.i20.2227,Europe PMC; OpenAlex,https://europepmc.org/article/MED/35721886; https://openalex.org/W4281892638,yes,https://doi.org/10.3748/wjg.v28.i20.2227; https://pmc.ncbi.nlm.nih.gov/articles/PMC9157624/,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1177/0278364914558006,Five-degree-of-freedom manipulation of an untethered magnetic device in fluid using a single permanent magnet with application in stomach capsule endoscopy,2015,10.1177/0278364914558006,OpenAlex,https://openalex.org/W1993086849,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1016/s2468-1253(21)00274-0,"Fully automated magnetically controlled capsule endoscopy for examination of the stomach and small bowel: a prospective, feasibility, two-centre study",2021,10.1016/s2468-1253(21)00274-0,OpenAlex,https://openalex.org/W3199938058,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1371/journal.pone.0256519,Gastric examination using a novel three-dimensional magnetically assisted capsule endoscope and a hand-held magnetic controller: A porcine model study.,2021,10.1371/journal.pone.0256519,Europe PMC,https://europepmc.org/article/MED/34610019,yes,https://pmc.ncbi.nlm.nih.gov/articles/PMC8491884/,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1016/j.dld.2017.09.129,"Gastric preparation for magnetically controlled capsule endoscopy: A prospective, randomized single-blinded controlled trial",2017,10.1016/j.dld.2017.09.129,OpenAlex,https://openalex.org/W2762680102,yes,http://www.dldjournalonline.com/article/S1590865817312203/pdf,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1586/17434440.2013.811832,Grand challenges in magnetic capsule endoscopy,2013,10.1586/17434440.2013.811832,OpenAlex,https://openalex.org/W2011129107,no_location_identified,,precision automated title candidate; manual verification pending
A3,磁控/主动胶囊内镜,doi:10.1109/access.2021.3136796,Hybrid 6-DoF Magnetic Localization for Robotic Capsule Endoscopes Compatible With High-Grade Magnetic Field Navigation,2021,10.1109/access.2021.3136796,OpenAlex,https://openalex.org/W4206801220,yes,https://ieeexplore.ieee.org/ielx7/6287639/9668973/09656131.pdf,precision automated title candidate; manual verification pending
